"","x"
"1070","ENSP00000362547"
"1071","ENSP00000362550"
"1072","ENSP00000362578"
"1073","ENSP00000362592"
"1074","ENSP00000362688"
"1075","ENSP00000362744"
"1076","ENSP00000362803"
"1077","ENSP00000362820"
"1078","ENSP00000362824"
"1079","ENSP00000362937"
"1080","ENSP00000362948"
"1081","ENSP00000363017"
"1082","ENSP00000363018"
"1083","ENSP00000363162"
"1084","ENSP00000363191"
"1085","ENSP00000363205"
"1086","ENSP00000363250"
"1087","ENSP00000363313"
"1088","ENSP00000363322"
"1089","ENSP00000363384"
"1090","ENSP00000363524"
"1091","ENSP00000363574"
"1092","ENSP00000363641"
"1093","ENSP00000363642"
"1094","ENSP00000363661"
"1095","ENSP00000363676"
"1096","ENSP00000363746"
"1097","ENSP00000363809"
"1098","ENSP00000363944"
"1099","ENSP00000364037"
"1100","ENSP00000364119"
"1101","ENSP00000364289"
"1102","ENSP00000364293"
"1103","ENSP00000364320"
"1104","ENSP00000364403"
"1105","ENSP00000364578"
"1106","ENSP00000364699"
"1107","ENSP00000364813"
"1108","ENSP00000364885"
"1109","ENSP00000365042"
"1110","ENSP00000365107"
"1111","ENSP00000365201"
"1112","ENSP00000365261"
"1113","ENSP00000365439"
"1114","ENSP00000365625"
"1115","ENSP00000365694"
"1116","ENSP00000365830"
"1117","ENSP00000365963"
"1118","ENSP00000366135"
"1119","ENSP00000366395"
"1120","ENSP00000366396"
"1121","ENSP00000366482"
"1122","ENSP00000366557"
"1123","ENSP00000366565"
"1124","ENSP00000366604"
"1125","ENSP00000366800"
"1126","ENSP00000366828"
"1127","ENSP00000366934"
"1128","ENSP00000366955"
"1129","ENSP00000366997"
"1130","ENSP00000367028"
"1131","ENSP00000367029"
"1132","ENSP00000367049"
"1133","ENSP00000367123"
"1134","ENSP00000367208"
"1135","ENSP00000367220"
"1136","ENSP00000367318"
"1137","ENSP00000367406"
"1138","ENSP00000367697"
"1139","ENSP00000367721"
"1140","ENSP00000367835"
"1141","ENSP00000367939"
"1142","ENSP00000368017"
"1143","ENSP00000368140"
"1144","ENSP00000368237"
"1145","ENSP00000368349"
"1146","ENSP00000368458"
"1147","ENSP00000368459"
"1148","ENSP00000368835"
"1149","ENSP00000368881"
"1150","ENSP00000368887"
"1151","ENSP00000368927"
"1152","ENSP00000368984"
"1153","ENSP00000369042"
"1154","ENSP00000369127"
"1155","ENSP00000369162"
"1156","ENSP00000369217"
"1157","ENSP00000369391"
"1158","ENSP00000369411"
"1159","ENSP00000369497"
"1160","ENSP00000369757"
"1161","ENSP00000369871"
"1162","ENSP00000369895"
"1163","ENSP00000369965"
"1164","ENSP00000370193"
"1165","ENSP00000370200"
"1166","ENSP00000370222"
"1167","ENSP00000370376"
"1168","ENSP00000370532"
"1169","ENSP00000370589"
"1170","ENSP00000370625"
"1171","ENSP00000370695"
"1172","ENSP00000370968"
"1173","ENSP00000371101"
"1174","ENSP00000371169"
"1175","ENSP00000371321"
"1176","ENSP00000371469"
"1177","ENSP00000371586"
"1178","ENSP00000371858"
"1179","ENSP00000371940"
"1180","ENSP00000372088"
"1181","ENSP00000372199"
"1182","ENSP00000372326"
"1183","ENSP00000372335"
"1184","ENSP00000372445"
"1185","ENSP00000372482"
"1186","ENSP00000372804"
"1187","ENSP00000373304"
"1188","ENSP00000373312"
"1189","ENSP00000373474"
"1190","ENSP00000373620"
"1191","ENSP00000373713"
"1192","ENSP00000373772"
"1193","ENSP00000373905"
"1194","ENSP00000374213"
"1195","ENSP00000374280"
"1196","ENSP00000374354"
"1197","ENSP00000374529"
"1198","ENSP00000375232"
"1199","ENSP00000375809"
"1200","ENSP00000375942"
"1201","ENSP00000375978"
"1202","ENSP00000376056"
"1203","ENSP00000376097"
"1204","ENSP00000376167"
"1205","ENSP00000376184"
"1206","ENSP00000376272"
"1207","ENSP00000376276"
"1208","ENSP00000376297"
"1209","ENSP00000376306"
"1210","ENSP00000376457"
"1211","ENSP00000376889"
"1212","ENSP00000376902"
"1213","ENSP00000376924"
"1214","ENSP00000377007"
"1215","ENSP00000377298"
"1216","ENSP00000377536"
"1217","ENSP00000377640"
"1218","ENSP00000377793"
"1219","ENSP00000377914"
"1220","ENSP00000377958"
"1221","ENSP00000377969"
"1222","ENSP00000378165"
"1223","ENSP00000378260"
"1224","ENSP00000378295"
"1225","ENSP00000378350"
"1226","ENSP00000378356"
"1227","ENSP00000378402"
"1228","ENSP00000378563"
"1229","ENSP00000378588"
"1230","ENSP00000378669"
"1231","ENSP00000378699"
"1232","ENSP00000378736"
"1233","ENSP00000378769"
"1234","ENSP00000378812"
"1235","ENSP00000378856"
"1236","ENSP00000379182"
"1237","ENSP00000379203"
"1238","ENSP00000379267"
"1239","ENSP00000379339"
"1240","ENSP00000379372"
"1241","ENSP00000379475"
"1242","ENSP00000379506"
"1243","ENSP00000379721"
"1244","ENSP00000379847"
"1245","ENSP00000379869"
"1246","ENSP00000379888"
"1247","ENSP00000379911"
"1248","ENSP00000380308"
"1249","ENSP00000380336"
"1250","ENSP00000380378"
"1251","ENSP00000380495"
"1252","ENSP00000380794"
"1253","ENSP00000380820"
"1254","ENSP00000381293"
"1255","ENSP00000381541"
"1256","ENSP00000382341"
"1257","ENSP00000382595"
"1258","ENSP00000382628"
"1259","ENSP00000382779"
"1260","ENSP00000382840"
"1261","ENSP00000383059"
"1262","ENSP00000383118"
"1263","ENSP00000383594"
"1264","ENSP00000384273"
"1265","ENSP00000384302"
"1266","ENSP00000384369"
"1267","ENSP00000384421"
"1268","ENSP00000384474"
"1269","ENSP00000384863"
"1270","ENSP00000384952"
"1271","ENSP00000385410"
"1272","ENSP00000385722"
"1273","ENSP00000385746"
"1274","ENSP00000385787"
"1275","ENSP00000385814"
"1276","ENSP00000385958"
"1277","ENSP00000386023"
"1278","ENSP00000386134"
"1279","ENSP00000386239"
"1280","ENSP00000386458"
"1281","ENSP00000386488"
"1282","ENSP00000386541"
"1283","ENSP00000386597"
"1284","ENSP00000386636"
"1285","ENSP00000386717"
"1286","ENSP00000386738"
"1287","ENSP00000386766"
"1288","ENSP00000386857"
"1289","ENSP00000386992"
"1290","ENSP00000387006"
"1291","ENSP00000387007"
"1292","ENSP00000387262"
"1293","ENSP00000387361"
"1294","ENSP00000387365"
"1295","ENSP00000388107"
"1296","ENSP00000388169"
"1297","ENSP00000388320"
"1298","ENSP00000388337"
"1299","ENSP00000388638"
"1300","ENSP00000388648"
"1301","ENSP00000388806"
"1302","ENSP00000389160"
"1303","ENSP00000389168"
"1304","ENSP00000389182"
"1305","ENSP00000389810"
"1306","ENSP00000389913"
"1307","ENSP00000390783"
"1308","ENSP00000391211"
"1309","ENSP00000392094"
"1310","ENSP00000392270"
"1311","ENSP00000392353"
"1312","ENSP00000392718"
"1313","ENSP00000393139"
"1314","ENSP00000393241"
"1315","ENSP00000393583"
"1316","ENSP00000394869"
"1317","ENSP00000395772"
"1318","ENSP00000396301"
"1319","ENSP00000396620"
"1320","ENSP00000396673"
"1321","ENSP00000396749"
"1322","ENSP00000396937"
"1323","ENSP00000397402"
"1324","ENSP00000397441"
"1325","ENSP00000397552"
"1326","ENSP00000397798"
"1327","ENSP00000398131"
"1328","ENSP00000398401"
"1329","ENSP00000398410"
"1330","ENSP00000398597"
"1331","ENSP00000398880"
"1332","ENSP00000399403"
"1333","ENSP00000399457"
"1334","ENSP00000399888"
"1335","ENSP00000399982"
"1336","ENSP00000400142"
"1337","ENSP00000400646"
"1338","ENSP00000400906"
"1339","ENSP00000400972"
"1340","ENSP00000401010"
"1341","ENSP00000401018"
"1342","ENSP00000401115"
"1343","ENSP00000401470"
"1344","ENSP00000401566"
"1345","ENSP00000401802"
"1346","ENSP00000402020"
"1347","ENSP00000402084"
"1348","ENSP00000402338"
"1349","ENSP00000402515"
"1350","ENSP00000402527"
"1351","ENSP00000403310"
"1352","ENSP00000403852"
"1353","ENSP00000404092"
"1354","ENSP00000404121"
"1355","ENSP00000404190"
"1356","ENSP00000404676"
"1357","ENSP00000405068"
"1358","ENSP00000405575"
"1359","ENSP00000405674"
"1360","ENSP00000405726"
"1361","ENSP00000406037"
"1362","ENSP00000406046"
"1363","ENSP00000406162"
"1364","ENSP00000406327"
"1365","ENSP00000406549"
"1366","ENSP00000407323"
"1367","ENSP00000408108"
"1368","ENSP00000408295"
"1369","ENSP00000408910"
"1370","ENSP00000409799"
"1371","ENSP00000409952"
"1372","ENSP00000410083"
"1373","ENSP00000410339"
"1374","ENSP00000410409"
"1375","ENSP00000410758"
"1376","ENSP00000410818"
"1377","ENSP00000411010"
"1378","ENSP00000411532"
"1379","ENSP00000412064"
"1380","ENSP00000412566"
"1381","ENSP00000412698"
"1382","ENSP00000412894"
"1383","ENSP00000412922"
"1384","ENSP00000413436"
"1385","ENSP00000413572"
"1386","ENSP00000413660"
"1387","ENSP00000414109"
"1388","ENSP00000414237"
"1389","ENSP00000414321"
"1390","ENSP00000414359"
"1391","ENSP00000414851"
"1392","ENSP00000414906"
"1393","ENSP00000414964"
"1394","ENSP00000415078"
"1395","ENSP00000415436"
"1396","ENSP00000415536"
"1397","ENSP00000416250"
"1398","ENSP00000416255"
"1399","ENSP00000416387"
"1400","ENSP00000416429"
"1401","ENSP00000416515"
"1402","ENSP00000416534"
"1403","ENSP00000416951"
"1404","ENSP00000416959"
"1405","ENSP00000417078"
"1406","ENSP00000417378"
"1407","ENSP00000417464"
"1408","ENSP00000417656"
"1409","ENSP00000417677"
"1410","ENSP00000417686"
"1411","ENSP00000417763"
"1412","ENSP00000417764"
"1413","ENSP00000418008"
"1414","ENSP00000418082"
"1415","ENSP00000418268"
"1416","ENSP00000418287"
"1417","ENSP00000418401"
"1418","ENSP00000418447"
"1419","ENSP00000418563"
"1420","ENSP00000418695"
"1421","ENSP00000418842"
"1422","ENSP00000419004"
"1423","ENSP00000419449"
"1424","ENSP00000419599"
"1425","ENSP00000419751"
"1426","ENSP00000419851"
"1427","ENSP00000420026"
"1428","ENSP00000420195"
"1429","ENSP00000420306"
"1430","ENSP00000420311"
"1431","ENSP00000420588"
"1432","ENSP00000420714"
"1433","ENSP00000421246"
"1434","ENSP00000421380"
"1435","ENSP00000421592"
"1436","ENSP00000421689"
"1437","ENSP00000421842"
"1438","ENSP00000422392"
"1439","ENSP00000422753"
"1440","ENSP00000423399"
"1441","ENSP00000423673"
"1442","ENSP00000424183"
"1443","ENSP00000424417"
"1444","ENSP00000424870"
"1445","ENSP00000425092"
"1446","ENSP00000425133"
"1447","ENSP00000425561"
"1448","ENSP00000425587"
"1449","ENSP00000425979"
"1450","ENSP00000426191"
"1451","ENSP00000426503"
"1452","ENSP00000426654"
"1453","ENSP00000426941"
"1454","ENSP00000427463"
"1455","ENSP00000427550"
"1456","ENSP00000427687"
"1457","ENSP00000428085"
"1458","ENSP00000428223"
"1459","ENSP00000429065"
"1460","ENSP00000429374"
"1461","ENSP00000429931"
"1462","ENSP00000429986"
"1463","ENSP00000430236"
"1464","ENSP00000430338"
"1465","ENSP00000431800"
"1466","ENSP00000432083"
"1467","ENSP00000432119"
"1468","ENSP00000432456"
"1469","ENSP00000432660"
"1470","ENSP00000432692"
"1471","ENSP00000432768"
"1472","ENSP00000432786"
"1473","ENSP00000432886"
"1474","ENSP00000433664"
"1475","ENSP00000433681"
"1476","ENSP00000433919"
"1477","ENSP00000434359"
"1478","ENSP00000434466"
"1479","ENSP00000434614"
"1480","ENSP00000434729"
"1481","ENSP00000434995"
"1482","ENSP00000435096"
"1483","ENSP00000435210"
"1484","ENSP00000435370"
"1485","ENSP00000435777"
"1486","ENSP00000436005"
"1487","ENSP00000436049"
"1488","ENSP00000436679"
"1489","ENSP00000437738"
"1490","ENSP00000438349"
"1491","ENSP00000438748"
"1492","ENSP00000438886"
"1493","ENSP00000439056"
"1494","ENSP00000439170"
"1495","ENSP00000439403"
"1496","ENSP00000439467"
"1497","ENSP00000439856"
"1498","ENSP00000440045"
"1499","ENSP00000440402"
"1500","ENSP00000441000"
"1501","ENSP00000441140"
"1502","ENSP00000441214"
"1503","ENSP00000441875"
"1504","ENSP00000441953"
"1505","ENSP00000442053"
"1506","ENSP00000442336"
"1507","ENSP00000442699"
"1508","ENSP00000442770"
"1509","ENSP00000443216"
"1510","ENSP00000443551"
"1511","ENSP00000443988"
"1512","ENSP00000444029"
"1513","ENSP00000444136"
"1514","ENSP00000445162"
"1515","ENSP00000445175"
"1516","ENSP00000445306"
"1517","ENSP00000446093"
"1518","ENSP00000446099"
"1519","ENSP00000446184"
"1520","ENSP00000446215"
"1521","ENSP00000447001"
"1522","ENSP00000447942"
"1523","ENSP00000448035"
"1524","ENSP00000448323"
"1525","ENSP00000449089"
"1526","ENSP00000449270"
"1527","ENSP00000449328"
"1528","ENSP00000449795"
"1529","ENSP00000450607"
"1530","ENSP00000450731"
"1531","ENSP00000451080"
"1532","ENSP00000451211"
"1533","ENSP00000451291"
"1534","ENSP00000451812"
"1535","ENSP00000451818"
"1536","ENSP00000452007"
"1537","ENSP00000452398"
"1538","ENSP00000452454"
"1539","ENSP00000452521"
"1540","ENSP00000452909"
"1541","ENSP00000454836"
"1542","ENSP00000454852"
"1543","ENSP00000455106"
"1544","ENSP00000455265"
"1545","ENSP00000455625"
"1546","ENSP00000457411"
"1547","ENSP00000457723"
"1548","ENSP00000457810"
"1549","ENSP00000458162"
"1550","ENSP00000458770"
"1551","ENSP00000458954"
"1552","ENSP00000460348"
"1553","ENSP00000460871"
"1554","ENSP00000461749"
"1555","ENSP00000461930"
"1556","ENSP00000462116"
"1557","ENSP00000462963"
"1558","ENSP00000463027"
"1559","ENSP00000463058"
"1560","ENSP00000463784"
"1561","ENSP00000464050"
"1562","ENSP00000464342"
"1563","ENSP00000464522"
"1564","ENSP00000464813"
"1565","ENSP00000465075"
"1566","ENSP00000465213"
"1567","ENSP00000465432"
"1568","ENSP00000465517"
"1569","ENSP00000465759"
"1570","ENSP00000465992"
"1571","ENSP00000466214"
"1572","ENSP00000466399"
"1573","ENSP00000467262"
"1574","ENSP00000467466"
"1575","ENSP00000468304"
"1576","ENSP00000468424"
"1577","ENSP00000469029"
"1578","ENSP00000469240"
"1579","ENSP00000469468"
"1580","ENSP00000470142"
"1581","ENSP00000470252"
"1582","ENSP00000470262"
"1583","ENSP00000470972"
"1584","ENSP00000471191"
"1585","ENSP00000472847"
"1586","ENSP00000472985"
"1587","ENSP00000472998"
"1588","ENSP00000473172"
"1589","ENSP00000473290"
"1590","ENSP00000476117"
"1591","ENSP00000476948"
"1592","ENSP00000477781"
"1593","ENSP00000477848"
"1594","ENSP00000477868"
"1595","ENSP00000478104"
"1596","ENSP00000478303"
"1597","ENSP00000478396"
"1598","ENSP00000478501"
"1599","ENSP00000478754"
"1600","ENSP00000478828"
"1601","ENSP00000478982"
"1602","ENSP00000479266"
"1603","ENSP00000479494"
"1604","ENSP00000479504"
"1605","ENSP00000479606"
"1606","ENSP00000479618"
"1607","ENSP00000480150"
"1608","ENSP00000480186"
"1609","ENSP00000480316"
"1610","ENSP00000480332"
"1611","ENSP00000480421"
"1612","ENSP00000480832"
"1613","ENSP00000480853"
"1614","ENSP00000480987"
"1615","ENSP00000481029"
"1616","ENSP00000481091"
"1617","ENSP00000481495"
"1618","ENSP00000481575"
"1619","ENSP00000481646"
"1620","ENSP00000481842"
"1621","ENSP00000481920"
"1622","ENSP00000482438"
"1623","ENSP00000483484"
"1624","ENSP00000483486"
"1625","ENSP00000483491"
"1626","ENSP00000483495"
"1627","ENSP00000483549"
"1628","ENSP00000483688"
"1629","ENSP00000484525"
"1630","ENSP00000484532"
"1631","ENSP00000484580"
"1632","ENSP00000484669"
"1633","ENSP00000484687"
"1634","ENSP00000484855"
"1635","ENSP00000484903"
"1636","ENSP00000485525"
"1637","ENSP00000290155"
"1638","ENSP00000291552"
"1639","ENSP00000256854"
"1640","ENSP00000263202"
"1641","ENSP00000262962"
"1642","ENSP00000230640"
"1643","ENSP00000263753"
"1644","ENSP00000296417"
"1645","ENSP00000252137"
"1646","ENSP00000023939"
"1647","ENSP00000295121"
"1648","ENSP00000246802"
"1649","ENSP00000261772"
"1650","ENSP00000223273"
"1651","ENSP00000251588"
"1652","ENSP00000292475"
"1653","ENSP00000262027"
"1654","ENSP00000270502"
"1655","ENSP00000268206"
"1656","ENSP00000262030"
"1657","ENSP00000289316"
"1658","ENSP00000215375"
"1659","ENSP00000262306"
"1660","ENSP00000267973"
"1661","ENSP00000222567"
"1662","ENSP00000279147"
"1663","ENSP00000231572"
"1664","ENSP00000264161"
"1665","ENSP00000234677"
"1666","ENSP00000349142"
"1667","ENSP00000348206"
"1668","ENSP00000327179"
"1669","ENSP00000300145"
"1670","ENSP00000298767"
"1671","ENSP00000333283"
"1672","ENSP00000325448"
"1673","ENSP00000339566"
"1674","ENSP00000330694"
"1675","ENSP00000331111"
"1676","ENSP00000341094"
"1677","ENSP00000328023"
"1678","ENSP00000307567"
"1679","ENSP00000335463"
"1680","ENSP00000352119"
"1681","ENSP00000334767"
"1682","ENSP00000297591"
"1683","ENSP00000301585"
"1684","ENSP00000301587"
"1685","ENSP00000347495"
"1686","ENSP00000303373"
"1687","ENSP00000347931"
"1688","ENSP00000321744"
"1689","ENSP00000332194"
"1690","ENSP00000337014"
"1691","ENSP00000320251"
"1692","ENSP00000346890"
"1693","ENSP00000305899"
"1694","ENSP00000337477"
"1695","ENSP00000383949"
"1696","ENSP00000371155"
"1697","ENSP00000363779"
"1698","ENSP00000354848"
"1699","ENSP00000381736"
"1700","ENSP00000373918"
"1701","ENSP00000354812"
"1702","ENSP00000364815"
"1703","ENSP00000364794"
"1704","ENSP00000369897"
"1705","ENSP00000352627"
"1706","ENSP00000355493"
"1707","ENSP00000367022"
"1708","ENSP00000366999"
"1709","ENSP00000377036"
"1710","ENSP00000366679"
"1711","ENSP00000377768"
"1712","ENSP00000377878"
"1713","ENSP00000377954"
"1714","ENSP00000377311"
"1715","ENSP00000355890"
"1716","ENSP00000358737"
"1717","ENSP00000362576"
"1718","ENSP00000362105"
"1719","ENSP00000398502"
"1720","ENSP00000400184"
"1721","ENSP00000483842"
"1722","ENSP00000483237"
"1723","ENSP00000447057"
"1724","ENSP00000425634"
"1725","ENSP00000387710"
"1726","ENSP00000482431"
"1727","ENSP00000482538"
"1728","ENSP00000466379"
"1729","ENSP00000478121"
"1730","ENSP00000426909"
"1731","ENSP00000445633"
"1732","ENSP00000483903"
"1733","ENSP00000479169"
"1734","ENSP00000484638"
"1735","ENSP00000465776"
"1736","ENSP00000476136"
"1737","ENSP00000387471"
"1738","ENSP00000465099"
"1739","ENSP00000481021"
"1740","ENSP00000484710"
"1741","ENSP00000479488"
"1742","ENSP00000438553"
"1743","ENSP00000384629"
"1744","ENSP00000434024"
"1745","ENSP00000419005"
"1746","ENSP00000445001"
"1747","ENSP00000401191"
"1748","ENSP00000292614"
"1749","ENSP00000330898"
"1750","ENSP00000384442"
"1751","ENSP00000386588"
"1752","ENSP00000464036"
"1753","ENSP00000480158"
"1754","ENSP00000485450"
"1755","ENSP00000274008"
"1756","ENSP00000305494"
"1757","ENSP00000350704"
"1758","ENSP00000337194"
