"","x"
"1070","ENSP00000397679"
"1071","ENSP00000397900"
"1072","ENSP00000397925"
"1073","ENSP00000398105"
"1074","ENSP00000399392"
"1075","ENSP00000400258"
"1076","ENSP00000400365"
"1077","ENSP00000401831"
"1078","ENSP00000401907"
"1079","ENSP00000402152"
"1080","ENSP00000402457"
"1081","ENSP00000402460"
"1082","ENSP00000402505"
"1083","ENSP00000402861"
"1084","ENSP00000403067"
"1085","ENSP00000403644"
"1086","ENSP00000404203"
"1087","ENSP00000404464"
"1088","ENSP00000405388"
"1089","ENSP00000405482"
"1090","ENSP00000405577"
"1091","ENSP00000405738"
"1092","ENSP00000406052"
"1093","ENSP00000406164"
"1094","ENSP00000406220"
"1095","ENSP00000406546"
"1096","ENSP00000406674"
"1097","ENSP00000406861"
"1098","ENSP00000406873"
"1099","ENSP00000407592"
"1100","ENSP00000408025"
"1101","ENSP00000408697"
"1102","ENSP00000408979"
"1103","ENSP00000409007"
"1104","ENSP00000410041"
"1105","ENSP00000410309"
"1106","ENSP00000410858"
"1107","ENSP00000411096"
"1108","ENSP00000411770"
"1109","ENSP00000412326"
"1110","ENSP00000412940"
"1111","ENSP00000413049"
"1112","ENSP00000413064"
"1113","ENSP00000413150"
"1114","ENSP00000413418"
"1115","ENSP00000414019"
"1116","ENSP00000414886"
"1117","ENSP00000415011"
"1118","ENSP00000415090"
"1119","ENSP00000415491"
"1120","ENSP00000416125"
"1121","ENSP00000416126"
"1122","ENSP00000416683"
"1123","ENSP00000416750"
"1124","ENSP00000416753"
"1125","ENSP00000416996"
"1126","ENSP00000417085"
"1127","ENSP00000417901"
"1128","ENSP00000418081"
"1129","ENSP00000418525"
"1130","ENSP00000419000"
"1131","ENSP00000419101"
"1132","ENSP00000420009"
"1133","ENSP00000420194"
"1134","ENSP00000421725"
"1135","ENSP00000421828"
"1136","ENSP00000421853"
"1137","ENSP00000422488"
"1138","ENSP00000422591"
"1139","ENSP00000423505"
"1140","ENSP00000423917"
"1141","ENSP00000424565"
"1142","ENSP00000425040"
"1143","ENSP00000425093"
"1144","ENSP00000425421"
"1145","ENSP00000425840"
"1146","ENSP00000426033"
"1147","ENSP00000426070"
"1148","ENSP00000426809"
"1149","ENSP00000427120"
"1150","ENSP00000427661"
"1151","ENSP00000427679"
"1152","ENSP00000427951"
"1153","ENSP00000428182"
"1154","ENSP00000428280"
"1155","ENSP00000429073"
"1156","ENSP00000429216"
"1157","ENSP00000429473"
"1158","ENSP00000429842"
"1159","ENSP00000430100"
"1160","ENSP00000430128"
"1161","ENSP00000430733"
"1162","ENSP00000430846"
"1163","ENSP00000430918"
"1164","ENSP00000431418"
"1165","ENSP00000432568"
"1166","ENSP00000432743"
"1167","ENSP00000432770"
"1168","ENSP00000434033"
"1169","ENSP00000434830"
"1170","ENSP00000435637"
"1171","ENSP00000435835"
"1172","ENSP00000437554"
"1173","ENSP00000437783"
"1174","ENSP00000438388"
"1175","ENSP00000438949"
"1176","ENSP00000439281"
"1177","ENSP00000440077"
"1178","ENSP00000440896"
"1179","ENSP00000441726"
"1180","ENSP00000441823"
"1181","ENSP00000441828"
"1182","ENSP00000442050"
"1183","ENSP00000442397"
"1184","ENSP00000442786"
"1185","ENSP00000443191"
"1186","ENSP00000443292"
"1187","ENSP00000444201"
"1188","ENSP00000444950"
"1189","ENSP00000445052"
"1190","ENSP00000445306"
"1191","ENSP00000445381"
"1192","ENSP00000446101"
"1193","ENSP00000446242"
"1194","ENSP00000447006"
"1195","ENSP00000447173"
"1196","ENSP00000448059"
"1197","ENSP00000448998"
"1198","ENSP00000449079"
"1199","ENSP00000450436"
"1200","ENSP00000450482"
"1201","ENSP00000450838"
"1202","ENSP00000450842"
"1203","ENSP00000451030"
"1204","ENSP00000451263"
"1205","ENSP00000451752"
"1206","ENSP00000454783"
"1207","ENSP00000455385"
"1208","ENSP00000455444"
"1209","ENSP00000455459"
"1210","ENSP00000456609"
"1211","ENSP00000458018"
"1212","ENSP00000460971"
"1213","ENSP00000462269"
"1214","ENSP00000463069"
"1215","ENSP00000463533"
"1216","ENSP00000465204"
"1217","ENSP00000465419"
"1218","ENSP00000465589"
"1219","ENSP00000467271"
"1220","ENSP00000468057"
"1221","ENSP00000468984"
"1222","ENSP00000470298"
"1223","ENSP00000470498"
"1224","ENSP00000471593"
"1225","ENSP00000472969"
"1226","ENSP00000473370"
"1227","ENSP00000474090"
"1228","ENSP00000474529"
"1229","ENSP00000474560"
"1230","ENSP00000475084"
"1231","ENSP00000476499"
"1232","ENSP00000477017"
"1233","ENSP00000477141"
"1234","ENSP00000477437"
"1235","ENSP00000477548"
"1236","ENSP00000477627"
"1237","ENSP00000477688"
"1238","ENSP00000477715"
"1239","ENSP00000477829"
"1240","ENSP00000477949"
"1241","ENSP00000477999"
"1242","ENSP00000478257"
"1243","ENSP00000478878"
"1244","ENSP00000479113"
"1245","ENSP00000480279"
"1246","ENSP00000480474"
"1247","ENSP00000480571"
"1248","ENSP00000480763"
"1249","ENSP00000480791"
"1250","ENSP00000481006"
"1251","ENSP00000481096"
"1252","ENSP00000481554"
"1253","ENSP00000481592"
"1254","ENSP00000481684"
"1255","ENSP00000481732"
"1256","ENSP00000482232"
"1257","ENSP00000482245"
"1258","ENSP00000482954"
"1259","ENSP00000483507"
"1260","ENSP00000483791"
"1261","ENSP00000483872"
"1262","ENSP00000484592"
"1263","ENSP00000291554"
"1264","ENSP00000267485"
"1265","ENSP00000055682"
"1266","ENSP00000295622"
"1267","ENSP00000255695"
"1268","ENSP00000238044"
"1269","ENSP00000297012"
"1270","ENSP00000289166"
"1271","ENSP00000309189"
"1272","ENSP00000307722"
"1273","ENSP00000301896"
"1274","ENSP00000311657"
"1275","ENSP00000345972"
"1276","ENSP00000340590"
"1277","ENSP00000301790"
"1278","ENSP00000340776"
"1279","ENSP00000329654"
"1280","ENSP00000332162"
"1281","ENSP00000307831"
"1282","ENSP00000332809"
"1283","ENSP00000323036"
"1284","ENSP00000367686"
"1285","ENSP00000360299"
"1286","ENSP00000362392"
"1287","ENSP00000381302"
"1288","ENSP00000362021"
"1289","ENSP00000376384"
"1290","ENSP00000356115"
"1291","ENSP00000363405"
"1292","ENSP00000373586"
"1293","ENSP00000357655"
"1294","ENSP00000356991"
"1295","ENSP00000380690"
"1296","ENSP00000355752"
"1297","ENSP00000482571"
"1298","ENSP00000455442"
"1299","ENSP00000384582"
"1300","ENSP00000429763"
"1301","ENSP00000463080"
"1302","ENSP00000386452"
"1303","ENSP00000432869"
"1304","ENSP00000457205"
"1305","ENSP00000465260"
"1306","ENSP00000418575"
"1307","ENSP00000396755"
"1308","ENSP00000252338"
"1309","ENSP00000253801"
"1310","ENSP00000264029"
"1311","ENSP00000265379"
"1312","ENSP00000280758"
"1313","ENSP00000297954"
"1314","ENSP00000300283"
"1315","ENSP00000326652"
"1316","ENSP00000328934"
"1317","ENSP00000329795"
"1318","ENSP00000330904"
"1319","ENSP00000334267"
"1320","ENSP00000341219"
"1321","ENSP00000345629"
"1322","ENSP00000348337"
"1323","ENSP00000350392"
"1324","ENSP00000352604"
"1325","ENSP00000355837"
"1326","ENSP00000362442"
"1327","ENSP00000364220"
"1328","ENSP00000366402"
"1329","ENSP00000367001"
"1330","ENSP00000400895"
"1331","ENSP00000403980"
"1332","ENSP00000406577"
"1333","ENSP00000406718"
"1334","ENSP00000410852"
"1335","ENSP00000412763"
"1336","ENSP00000419718"
"1337","ENSP00000426083"
"1338","ENSP00000429430"
"1339","ENSP00000439228"
"1340","ENSP00000439666"
"1341","ENSP00000441197"
"1342","ENSP00000443432"
"1343","ENSP00000454748"
"1344","ENSP00000463778"
"1345","ENSP00000465231"
"1346","ENSP00000468991"
"1347","ENSP00000477587"
"1348","ENSP00000479104"
"1349","ENSP00000479708"
"1350","ENSP00000480050"
"1351","ENSP00000480336"
"1352","ENSP00000481114"
"1353","ENSP00000481301"
"1354","ENSP00000481613"
"1355","ENSP00000482504"
"1356","ENSP00000482885"
"1357","ENSP00000483018"
"1358","ENSP00000484146"
"1359","ENSP00000484497"
"1360","ENSP00000484618"
"1361","ENSP00000485028"
"1362","ENSP00000485125"
"1363","ENSP00000485487"
"1364","ENSP00000485526"
"1365","ENSP00000297625"
"1366","ENSP00000482374"
"1367","ENSP00000427555"
